id,result,top1Sim,top2Sim,top3Sim,top4Sim,top5Sim,numberOfTitle,numberOfBody,numberOfCap,numberOfAcronym,isExclm,numberOfExclm,isQues,numberOfQues,isStartNum,hasNumber,isSuperlative,isQuote,numberOfQuote,isStart5W1H,isNeg,numberOfNeg,isPos,numberOfPos,isBaity,numberOfBaity,hasParenthesis,hasMoney,avgWordSent,isForwardReference,numberOfForwardReference,CLScore,rixScore,lixScore,formalityMeasure
816633507271376896,0,0.0,0.45000000000000007,0.375,0.0,0.0,7,326,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,6,0,0,0,0,36.22222222222222,1,1,7.047116564417173,11,4,50.22832369942196
816610795320709120,0,1.037037037037037,0.3133903133903134,0.25925925925925924,0.2111111111111111,0.05664488017429194,20,481,0,0,0,0,0,0,0,1,0,0,0,0,1,22,1,7,0,0,0,0,30.0625,1,2,12.273097713097709,12,4,50.10272727272727
816579606744535040,1,0.15441176470588236,1.331699346405229,1.3933823529411762,0.07703081232492998,0.03553921568627451,71,254,0,1,0,0,0,0,0,1,1,0,0,0,1,7,1,12,0,0,0,0,23.09090909090909,1,15,11.23007874015748,10,3,50.20985401459854
816575912800124928,0,0.0,1.7435897435897432,0.034650034650034654,0.13942307692307693,0.044159544159544165,19,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,0,0,0,31.0,1,5,7.808387096774194,9,3,50.14356435643565
816549729517584384,0,1.4831884057971014,0.07142857142857142,0.14425925925925925,0.03857142857142857,0.1946153846153846,39,615,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,13,0,0,0,0,27.954545454545453,1,4,11.212162601626016,11,3,50.15429403202329
816519545821204480,1,0.0,0.7407407407407407,0.22138047138047137,0.5318181818181817,0.15133037694013307,47,831,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1,38,0,0,0,0,46.166666666666664,1,11,9.73227436823105,12,4,50.08486486486486
816495880211603456,0,1.5075757575757571,0.17165071770334928,0.18614718614718612,0.06540404040404041,0.09634387351778656,35,502,1,1,0,0,0,0,0,0,0,0,0,0,1,22,1,23,0,0,0,0,35.857142857142854,1,4,12.177131474103579,12,4,50.13333333333333
816474007419650048,1,0.43846153846153846,0.17884615384615385,0.0,0.0578125,0.3178571428571429,8,494,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,12,0,0,0,0,30.875,0,0,10.832064777327933,11,3,50.09744990892532
816440267129626628,1,0.0,0.0,0.0,0.0,0.0,9,344,0,1,0,0,0,0,0,0,0,0,0,0,1,15,1,16,0,0,0,0,26.46153846153846,1,1,9.285,9,3,50.079634464751955
816433833474072580,0,1.5104166666666667,0.09375,0.046875,0.20543981481481477,0.0,26,195,0,1,0,0,0,0,0,1,1,0,0,0,1,15,1,4,0,0,0,0,24.375,1,4,10.636717948717951,11,3,50.13013698630137
816399753336553472,0,0.0,0.31666666666666665,0.0,0.0,0.31896551724137934,16,838,0,0,0,0,1,1,0,0,0,0,0,0,1,41,1,20,0,0,0,0,38.09090909090909,1,3,11.41957040572792,12,4,50.073753814852495
816366542908772352,1,0.0,0.47619047619047616,0.0,0.07777777777777778,0.21428571428571427,13,483,0,2,0,0,0,0,0,0,0,0,0,0,1,8,1,15,0,0,0,0,43.90909090909091,1,1,11.2824016563147,12,4,50.14907407407407
816267883537805312,0,1.875,0.0,0.0,0.08881578947368421,0.0,18,364,0,1,0,0,0,0,0,0,0,0,0,0,1,38,1,6,0,0,0,0,21.41176470588235,0,0,11.054505494505495,11,3,50.12776412776413
816123699367649280,1,0.9999999999999998,0.9999999999999998,0.0,0.0,0.0,13,413,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,4,0,0,0,0,11.162162162162161,1,1,9.89462469733656,6,1,50.3046357615894
816115163241844736,0,1.306818181818182,0.1625,0.0,0.0,0.0,28,369,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,10,0,0,0,0,26.357142857142858,1,5,7.473387533875336,9,2,50.12585812356979
816057765349261312,0,0.28823953823953824,0.05423280423280423,0.0,0.11904761904761904,0.271978021978022,26,1211,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1,37,0,0,0,0,44.851851851851855,1,3,10.711379025598674,12,4,50.12039764359352
816009597018312704,1,0.3368983957219251,0.12820512820512822,0.509090909090909,0.030539772727272728,0.14772727272727273,14,242,0,4,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0,0,13.444444444444445,0,0,7.850909090909084,6,1,50.18928571428572
815946253938937856,0,0.0748663101604278,1.0134032634032635,0.11007130124777184,0.07045454545454546,0.0,19,380,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,10,0,0,0,0,34.54545454545455,1,2,10.623263157894733,12,4,50.09134615384615
815940717143085056,0,1.4487390350877187,0.03229166666666666,0.18824404761904762,0.078125,0.11574074074074073,27,248,0,0,0,0,0,0,0,1,0,0,0,0,1,15,1,10,0,0,0,0,27.555555555555557,1,5,9.941451612903226,10,3,50.075
815933051117178880,0,0.0,0.05654761904761904,0.0,0.1641337386018237,0.04853479853479853,16,750,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,24,0,0,0,0,39.473684210526315,1,3,13.814453333333333,12,4,50.13454759106933
815729326150844416,0,0.28177257525083615,0.2830769230769231,0.6663461538461538,0.0,0.08846153846153847,24,154,0,1,0,0,0,0,0,1,0,0,0,0,1,10,0,0,0,0,0,0,30.8,1,1,11.760779220779213,12,4,50.14804469273743
815723556604616704,0,0.0,2.0,0.0,0.0,0.0,17,195,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,0,9.75,1,2,8.332717948717942,4,1,50.30568720379147
815665825776603136,0,0.3640746934225195,0.1126602564102564,0.03205128205128205,0.04195804195804196,0.25115384615384617,19,224,0,0,0,0,0,0,0,1,0,0,0,0,1,8,1,5,0,0,0,0,32.0,1,2,9.86625,11,3,50.22868217054263
815618089106673664,1,0.3666666666666667,0.0,0.08846153846153847,0.19054054054054054,0.0,15,186,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,0,0,0,0,16.90909090909091,0,0,8.024301075268816,6,1,50.11214953271028
815601396946976769,0,0.4807692307692307,0.7307692307692307,0.0,0.21874999999999997,0.05890804597701149,22,1650,0,0,0,0,0,0,0,1,1,0,0,0,1,87,1,35,1,1,0,0,28.448275862068964,1,3,11.258787878787874,11,3,50.13650793650794
815543364305166337,0,0.1380952380952381,0.08333333333333334,1.6105263157894734,0.0,0.0,30,376,0,0,0,0,0,0,0,1,0,0,0,0,1,18,1,11,0,0,0,0,23.5,1,5,11.84,10,3,50.173697270471465
815504279138168832,0,0.12424242424242425,0.11868686868686869,0.07670454545454546,1.314685314685315,0.12121212121212122,19,678,0,0,0,0,0,0,0,1,0,1,1,0,1,37,1,18,0,0,0,0,30.818181818181817,1,2,12.518112094395278,12,4,50.12162162162162
815482701407023104,1,0.0,0.0,0.0,0.0,0.0,91,1063,0,1,0,0,1,1,0,0,1,0,0,1,1,30,1,34,0,0,0,0,66.4375,1,13,11.976255879586077,12,4,50.07650501672241
815480201102716928,0,0.14424242424242426,0.13636363636363635,0.08211143695014662,0.0,0.0,11,394,0,1,0,0,0,0,0,1,0,0,0,0,1,10,1,6,0,0,0,0,35.81818181818182,0,0,9.027715736040609,11,3,50.14965986394558
815422556169609216,0,0.10416666666666666,0.0,0.06645114942528736,0.06696428571428571,0.07794540229885058,13,420,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,5,1,1,0,0,23.333333333333332,0,0,8.663428571428572,9,2,50.183716075156575
815407235715203078,1,0.0,1.5014690170940164,0.09481837606837606,0.25560897435897434,0.0,55,588,0,0,0,0,0,0,0,1,0,0,0,0,1,11,1,9,0,0,0,1,16.8,1,9,9.04809523809524,7,2,50.220389805097454
815395060237922304,1,1.15,0.0,0.09583333333333333,0.0,0.08881578947368421,19,940,0,0,0,0,0,0,0,1,0,0,0,0,1,37,1,27,0,0,0,0,20.434782608695652,1,2,9.830765957446808,8,2,50.07190160832545
815389356177391616,1,0.26181818181818184,0.29545454545454547,0.12539184952978055,0.2954545454545454,0.0,20,1363,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,23,0,0,0,0,40.088235294117645,1,5,10.057520176082168,12,4,50.12832699619772
815350549264605184,0,0.7037037037037037,0.06212121212121212,0.0,0.0,0.0,20,257,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,3,0,0,0,0,17.133333333333333,1,2,8.600622568093385,7,2,50.064912280701755
815345422168453120,0,0.0,0.48421717171717166,0.04419191919191919,0.5252525252525253,0.0,18,874,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1,18,0,0,0,0,39.72727272727273,0,0,11.509382151029751,12,4,50.12268041237113
815271328777441280,0,0.0,1.367003367003367,0.04696969696969697,0.07045454545454546,0.15151515151515152,24,509,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,13,0,0,0,0,28.27777777777778,1,6,10.878192534381139,11,3,50.11770072992701
815271317800828929,0,1.335858585858586,0.16203703703703703,0.048611111111111105,0.18518518518518517,0.06666666666666667,24,496,0,0,0,0,0,0,0,1,0,0,0,0,1,27,1,7,1,1,0,0,33.06666666666667,0,0,10.570967741935483,11,3,50.10231316725979
815265357942452225,0,0.2121212121212121,1.1111111111111112,0.20833333333333331,0.0,0.0,8,206,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,10,0,0,0,0,25.75,1,1,10.138446601941748,9,3,50.14042553191489
815260912248651777,1,2.0,0.0,0.0,0.0,0.0,7,434,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,9,1,1,0,0,48.22222222222222,1,3,9.341658986175112,12,4,50.12151394422311
815227072700219392,1,0.04230769230769231,0.04230769230769231,0.36713286713286714,0.0,0.0,14,649,0,1,0,0,0,0,0,1,0,0,0,0,1,19,1,17,0,0,0,0,40.5625,0,0,11.529368258859783,12,4,50.16620689655172
815195356308893696,1,0.05555555555555555,0.0,0.1909722222222222,0.0,0.46267361111111116,13,814,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1,27,0,0,0,0,38.76190476190476,1,3,11.211056511056512,12,4,50.10342979635584
815131952948781056,0,0.0,0.0,0.0,0.5769230769230769,0.0,5,230,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,4,0,0,0,0,20.90909090909091,0,0,3.3643478260869557,7,2,50.185
815118801750622208,0,0.0,1.177383592017738,1.197408536585366,1.1742160278745644,0.1746119733924612,74,324,0,1,0,0,0,0,0,1,0,1,1,0,1,16,1,12,0,0,1,1,27.0,1,6,11.959259259259259,11,3,50.12044817927171
815101436606431233,0,1.5384615384615383,0.0,0.23076923076923078,0.2517482517482518,0.0,30,263,0,1,0,0,0,0,0,0,0,0,0,0,1,12,1,8,0,0,0,0,26.3,1,3,7.198174904942963,9,2,50.082191780821915
815087133568344064,0,1.0384615384615383,0.0976923076923077,0.21416083916083917,0.14188034188034188,0.0,20,445,0,1,0,0,0,0,0,0,0,0,0,0,1,19,1,11,0,0,0,0,26.176470588235293,1,3,13.777348314606737,12,4,50.13414634146341
814989462933487617,0,0.0,1.9259259259259265,0.06018518518518518,0.0,0.07407407407407407,29,141,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,6,0,0,0,0,14.1,1,7,8.956879432624113,7,2,50.104046242774565
814959276443795464,1,0.0,0.7090909090909092,0.2113636363636364,0.215311004784689,0.10101010101010101,19,246,0,0,0,0,1,1,0,1,0,0,0,0,1,6,1,8,0,0,0,0,18.923076923076923,1,3,8.235284552845528,7,2,50.144160583941606
814887086910271488,0,1.603333333333334,0.03421052631578947,0.07388888888888889,0.0991025641025641,0.05758064516129033,34,488,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,16,0,0,0,0,40.666666666666664,1,3,9.377868852459013,12,4,50.119856887298745
814864711577636864,1,1.2426406926406928,0.1925757575757576,0.02904040404040404,0.09638694638694639,0.06,21,406,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,9,0,0,0,0,18.454545454545453,1,6,12.546403940886698,9,3,50.174193548387095
814831095191601152,0,0.0,0.21573828470380196,0.09882478632478632,0.0,0.11140583554376658,23,1112,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1,25,0,0,0,0,38.3448275862069,1,5,12.251690647482011,12,4,50.1788
814823190056812546,1,0.2532467532467533,0.10795454545454546,0.0,0.0,0.05735930735930736,14,834,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,23,1,6,0,0,37.90909090909091,1,1,8.426810551558749,11,3,50.04498977505112
814803230475436032,0,1.8666666666666665,0.05897435897435897,0.052941176470588235,0.0,0.0,17,297,0,0,0,0,0,0,0,1,0,0,0,0,1,17,1,8,0,0,0,0,19.8,1,4,8.996767676767679,8,2,50.040277777777774
814713884057681920,1,1.4666666666666666,0.9041666666666668,0.08888888888888888,0.325,0.12692307692307692,28,431,0,0,0,0,0,0,0,1,0,0,0,0,1,13,1,5,0,0,0,0,8.132075471698114,1,2,6.058283062645007,4,1,50.10842105263158
814659959531114496,1,0.19256756756756757,0.1875,0.0,0.0,0.1125,17,614,0,0,0,0,0,0,0,1,0,0,0,0,1,14,1,5,0,0,0,0,34.111111111111114,1,1,9.849706840390876,12,4,50.1390977443609
814493736721928192,0,0.8613053613053614,0.2465034965034965,0.0374331550802139,0.0,0.17297979797979798,15,838,0,1,0,0,0,0,0,0,0,0,0,0,1,27,1,23,0,0,0,0,16.76,1,1,12.612744630071596,9,3,50.14370290635092
814490550174945280,0,0.12352941176470589,0.11437908496732026,0.0,0.0,0.6678921568627452,27,1803,0,0,0,0,0,0,0,1,0,0,0,0,1,114,1,60,1,1,0,0,27.318181818181817,1,3,9.630282861896838,10,3,50.05909090909091
814486191097741313,1,0.26666666666666666,0.6666666666666666,0.0,0.0,0.0,11,1197,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1,18,0,0,0,0,21.0,0,0,9.346265664160402,8,2,50.129398826979475
814483534144569345,0,1.0557575757575761,0.03,0.03151515151515151,0.5042424242424243,0.2195833333333333,22,781,0,1,0,0,0,0,0,1,0,0,0,0,1,39,1,20,0,0,0,0,15.938775510204081,1,5,10.606043533930855,8,2,50.08113804004215
814461075425021952,1,1.3095238095238095,1.5059523809523814,0.0,0.05357142857142857,0.04894179894179894,55,185,0,0,0,0,0,0,0,1,0,0,0,0,1,11,1,6,0,0,0,0,3.7755102040816326,1,16,9.860108108108108,3,1,50.12775330396476
814372928368365568,0,0.8906714200831848,0.032428355957767725,0.052941176470588235,0.03410059676044331,0.0,31,356,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,9,0,0,0,0,23.733333333333334,1,4,8.306179775280896,9,2,50.148148148148145
814303972701904896,0,1.309090909090909,0.11646903820816865,0.0,0.12727272727272726,0.2037617554858934,23,1174,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1,61,0,0,0,0,73.375,1,6,10.687325383304938,12,4,50.163381349507205
814264699177041921,1,1.339377289377289,0.06588628762541807,0.0,0.07074175824175824,0.03076923076923077,47,1329,0,3,0,0,0,0,0,1,0,0,0,0,1,24,1,44,1,1,0,0,57.78260869565217,1,2,6.964394281414595,12,4,50.047066408768536
814256697720139776,0,0.3529411764705882,1.4558823529411764,0.0,0.05572755417956656,0.0748663101604278,26,273,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,10,0,0,0,0,24.818181818181817,1,8,9.86578754578754,10,3,50.14191419141914
814206792934821889,0,1.6133333333333333,0.06701388888888889,0.05555555555555555,0.03611111111111111,0.0,38,179,0,1,0,0,0,0,0,0,0,0,0,1,1,12,1,4,0,0,0,0,25.571428571428573,1,6,9.223240223463684,10,3,49.99753694581281
814153667406336001,1,0.0,0.10101010101010101,0.08496732026143791,0.6222222222222221,0.5050505050505051,20,509,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,21,0,0,0,0,25.45,1,2,9.213909626719058,9,2,50.12943262411348
814071701868789760,0,0.16319444444444442,0.2232142857142857,0.0,0.09067622950819672,0.0,12,1021,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1,33,1,1,0,0,63.8125,1,1,10.354515181194905,12,4,50.1091148115688
814011316411240448,1,0.10625,0.0,0.04772727272727273,1.498076923076923,0.04166666666666667,16,1286,0,0,0,0,0,0,0,0,0,0,0,0,1,79,1,35,0,0,0,0,27.361702127659573,1,3,11.608304821150856,12,3,50.1958446866485
813985864791396352,0,0.7916666666666665,0.10818713450292397,0.501984126984127,0.0,0.0,25,404,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,9,0,0,0,0,25.25,1,4,11.569009900990096,12,3,50.144827586206894
813952657694064646,1,1.0930232558139534,0.0,0.0,0.0,0.0,7,1049,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1,28,0,0,0,0,104.9,0,0,10.946768350810292,12,4,50.13705583756345
813853428157939713,0,0.12477718360071301,0.1575757575757576,0.0,0.38636363636363635,0.04363636363636364,16,659,0,1,0,0,0,0,0,1,0,0,0,0,1,22,1,13,0,0,0,1,34.68421052631579,1,2,12.416449165402124,12,4,50.14729194187583
813813199136952320,1,0.5272776868521549,0.9339136041263703,0.891843971631206,1.2264437689969605,0.2304964539007092,94,248,0,3,0,0,0,0,0,1,0,0,0,0,1,14,1,4,0,0,0,0,24.8,1,18,10.43854838709677,11,3,50.10573476702509
813786036216152065,0,0.5866666666666667,0.33627450980392154,0.0,0.0,0.11929824561403508,27,2036,0,0,0,0,0,0,0,1,1,0,0,0,1,47,1,50,1,1,0,0,28.27777777777778,1,6,7.24795677799607,8,2,50.144079243583974
813776462775926784,0,1.7857142857142854,0.0,0.043055555555555555,0.05416666666666667,0.0,30,996,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1,30,1,1,0,0,32.12903225806452,1,3,9.290040160642569,10,3,50.06091370558376
813746111924097024,0,1.78021978021978,0.0,0.11538461538461539,0.0,0.0,25,317,0,0,0,0,0,0,0,1,0,0,0,0,1,20,1,9,0,0,0,0,31.7,1,5,13.09287066246057,12,4,50.164819944598335
813716058498625536,0,1.7333333333333332,0.041530054644808745,0.11014492753623188,0.04583333333333334,0.0,33,625,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1,18,0,0,0,0,34.72222222222222,1,6,14.008192000000001,12,4,50.15335235378031
813693410892808192,0,1.6000000000000003,0.29642857142857143,0.0,0.13090909090909092,0.11944444444444445,38,629,0,1,0,0,0,0,0,1,0,0,0,0,1,39,1,13,0,0,0,0,33.10526315789474,1,6,10.406232114467407,11,3,50.14935064935065
813617415561052161,1,0.022903453136011276,1.9393939393939388,0.0,0.0,0.0,60,402,0,0,1,1,1,1,0,1,1,0,0,0,1,12,1,6,0,0,0,0,26.8,1,11,9.423880597014922,8,2,50.176659528907926
813566859828195328,1,1.673076923076923,0.13942307692307693,0.0,0.0,0.0,42,999,0,0,0,0,1,1,0,0,0,0,0,0,1,40,1,28,0,0,0,0,30.272727272727273,1,3,10.597477477477472,11,3,50.05355493998153
813537889434955776,0,0.9101650927600293,0.015873015873015872,0.0,0.2772588522588522,0.055738705738705735,30,468,0,1,0,0,0,0,0,1,0,0,0,0,1,17,1,13,0,0,0,0,52.0,1,4,11.07076923076923,12,4,50.15191146881288
813506929498562560,1,1.7416666666666667,0.0,0.06666666666666667,0.0,0.0,19,816,0,0,0,0,0,0,0,0,1,0,0,0,1,50,1,29,0,0,0,0,51.0,1,3,10.872254901960783,12,4,50.134173055859804
813476309691142145,1,0.16369047619047616,0.05092592592592592,0.0,0.43287037037037035,0.0,8,174,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,4,1,1,0,0,12.428571428571429,1,1,11.353563218390807,8,2,50.1875
813461574480527361,1,0.23809523809523808,0.3820662768031189,0.24537037037037035,0.07407407407407407,0.14814814814814814,20,1032,0,0,1,1,0,0,0,0,0,0,0,0,1,40,1,25,0,0,0,0,35.58620689655172,1,5,10.437868217054262,12,4,50.1238570241064
813422476566953985,0,0.2549019607843137,0.26041666666666663,0.0,0.07638888888888888,0.09722222222222221,13,393,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,3,0,0,0,0,18.714285714285715,1,2,13.125496183206103,10,3,50.23847926267281
813422081945849856,1,0.0,0.19871794871794873,0.3858974358974359,0.17692307692307693,0.0,22,119,0,0,0,0,0,0,0,0,1,0,0,0,1,6,1,5,0,0,1,0,17.0,1,2,9.882352941176467,7,2,50.140625
813399097306652672,1,0.2976190476190476,0.14772727272727273,0.0,0.1513157894736842,0.0,5,409,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,10,0,0,0,0,37.18181818181818,0,0,11.308753056234718,12,4,50.14732142857143
813364997191569408,0,0.14756944444444442,0.9244087837837838,0.13143382352941177,0.11805555555555555,0.12408088235294118,22,649,0,2,0,0,0,0,0,0,0,0,0,0,1,20,1,15,0,0,0,0,30.904761904761905,1,3,9.407765793528505,10,3,50.13599458728011
813263683048603648,1,0.0,1.8300653594771246,0.0,0.0,0.0,35,217,0,0,0,0,0,0,0,0,1,0,0,0,1,10,1,5,0,0,0,0,14.466666666666667,1,9,8.79004608294931,6,1,50.247081712062254
813246170747183104,0,1.384722222222222,0.25595238095238093,0.1122140522875817,0.036904761904761905,0.22791666666666668,34,240,0,1,0,0,0,0,0,0,0,0,0,0,1,10,1,8,0,0,0,0,24.0,1,6,11.215166666666661,10,3,50.173828125
813220333335511044,0,0.3125,0.0,0.0,0.0,0.0,5,451,0,1,0,0,0,0,0,0,0,0,0,0,1,23,1,19,0,0,0,0,30.066666666666666,0,0,9.186607538802658,10,3,50.046783625730995
813136465802723329,0,1.6384479717813045,0.08994708994708994,0.015343915343915344,0.061618165784832445,0.08793146888384984,49,966,0,1,0,0,0,0,0,0,0,0,0,0,1,41,1,20,0,0,0,0,33.310344827586206,1,7,12.589648033126295,12,4,50.16268382352941
813132451216297984,1,0.0,0.0,0.4264870931537599,0.23232323232323232,0.05594405594405595,18,511,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,15,0,0,0,0,10.22,1,4,11.946457925636004,7,2,50.25
813119629648281600,1,0.5607142857142857,0.057692307692307696,0.0,0.05555555555555556,0.1962121212121212,8,1233,0,1,0,0,0,0,0,0,0,0,0,0,1,30,1,52,1,1,0,0,53.608695652173914,1,2,11.297680454176803,12,4,50.116083916083916
813048673840009217,0,0.17153846153846153,0.6581043956043956,0.24723076923076925,0.11682692307692308,0.0,22,417,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,13,0,0,0,0,32.07692307692308,1,4,13.029736211031171,12,4,50.17099567099567
812930885704159234,1,0.13574660633484165,0.06227106227106227,0.0,0.3088942307692307,0.0,24,1158,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1,34,0,0,0,0,46.32,1,4,12.36179620034542,12,4,50.079905063291136
812881142307319808,0,0.4170168067226891,0.047619047619047616,0.05042016806722689,0.07738095238095238,0.24285714285714285,9,158,0,1,0,0,0,0,0,1,0,0,0,0,1,3,1,8,0,0,0,0,22.571428571428573,1,1,8.15772151898734,8,2,50.13636363636363
812858017712656384,0,0.0,0.0,0.0,0.0,0.0,9,329,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,13,0,0,0,0,29.90909090909091,1,2,8.839270516717324,10,3,50.09090909090909
812810090113736704,1,1.5888888888888888,0.0,0.14629629629629629,0.21249999999999997,0.046031746031746035,25,445,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,8,0,0,0,0,27.8125,1,6,10.315865168539325,10,3,50.124744376278116
812771146387046401,1,0.0,0.0,1.8181818181818186,0.0,0.0,24,1186,0,0,0,0,0,0,0,0,0,0,0,0,1,70,1,25,0,0,0,0,31.210526315789473,1,7,12.175649241146708,12,4,50.13549618320611
812714712781746177,0,0.0,0.0,0.28181818181818186,0.19523809523809524,0.43333333333333335,34,612,0,0,0,0,0,0,0,0,1,0,0,0,1,14,1,4,0,0,0,0,8.869565217391305,1,5,8.552549019607845,5,1,50.21866096866097
812611466721370112,0,1.7142857142857137,0.0,0.0,0.1607142857142857,0.05295566502463054,27,612,0,0,0,0,0,0,0,0,1,0,0,0,1,37,1,23,0,0,0,0,61.2,1,5,10.69516339869281,12,4,50.06613372093023
812573994754805760,0,1.7647058823529407,0.03036053130929791,0.06274509803921569,0.0,0.03294117647058824,25,747,0,0,0,0,0,0,0,0,0,0,0,0,1,47,1,18,0,0,0,0,43.94117647058823,1,5,12.391111111111108,12,4,50.1078431372549
812570305403174912,0,0.11513157894736842,0.8621323529411765,0.05298913043478261,0.08689024390243902,0.0875,29,1675,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1,55,1,2,0,0,31.60377358490566,1,2,8.854567164179102,11,3,50.07177734375
812560298385305600,1,0.33333333333333337,0.175,0.0,0.0,0.09871794871794873,20,402,0,3,0,0,0,0,0,1,0,0,0,0,1,16,1,7,0,0,0,0,40.2,1,2,10.084577114427855,12,4,50.16743119266055
812540534531194880,0,0.41590909090909095,0.5333333333333333,0.0,0.0,0.0,7,574,0,0,0,0,0,0,0,1,0,0,0,0,1,24,1,19,0,0,0,0,44.15384615384615,1,1,8.309616724738678,12,4,50.164484451718494
812515146790739968,0,0.0,0.0,0.0,0.0,0.0,2,307,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,5,0,0,0,0,4.582089552238806,0,0,2.5624755700325714,3,0,50.1588785046729
812484623515156480,0,0.3611111111111111,0.05,1.6194444444444447,0.0,0.14166666666666666,24,177,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,7,0,0,0,0,22.125,1,5,9.969943502824858,9,3,50.10362694300518
812476394861051905,1,0.16666666666666666,0.09027777777777778,0.22875816993464052,0.2196969696969697,0.0,31,106,0,1,0,0,0,0,0,0,0,0,0,0,1,8,1,2,0,0,0,0,15.142857142857142,1,2,9.925660377358486,7,2,50.083333333333336
812467834236391425,1,0.06787330316742082,0.09401709401709402,0.8205128205128205,0.05594405594405595,0.2358974358974359,21,429,0,0,0,0,1,1,0,0,0,0,0,0,1,9,1,7,1,2,0,0,20.428571428571427,0,0,6.9289510489510455,6,1,50.04780114722753
812402183060750338,1,0.0,0.0,0.0,0.43636363636363634,1.6227272727272728,18,150,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,5,0,0,0,0,10.714285714285714,1,3,5.270933333333332,3,0,50.15714285714286
812362507939696640,0,0.5761475761475761,0.02607709750566893,0.0,0.048611111111111105,0.34890873015873014,14,245,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,3,0,0,0,0,30.625,1,2,10.2094693877551,11,3,50.034246575342465
812349658970394624,1,0.0,0.0,0.0,0.0,0.0,9,233,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,9,0,0,0,0,21.181818181818183,1,2,9.830386266094422,9,2,50.14624505928854
812331643260248064,0,0.4949494949494949,0.1698966408268734,0.0,0.0,0.06388888888888888,15,530,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,6,0,0,0,0,58.888888888888886,1,3,12.908754716981132,12,4,50.14597902097902
812318161056006149,0,0.3321256038647342,1.038302277432712,1.1645962732919253,1.2528180354267309,0.12512077294685992,74,402,0,2,1,1,0,0,0,0,0,1,1,0,1,29,1,13,0,0,0,0,22.333333333333332,1,16,10.680298507462684,10,3,50.073839662447256
812310018280275969,0,1.370434782608696,0.05403508771929825,0.07121212121212121,0.20461538461538464,0.286031746031746,40,896,0,0,0,0,0,0,0,1,0,0,0,0,1,29,1,13,0,0,0,0,28.903225806451612,1,1,11.302767857142857,12,3,50.11229674796748
812296773641392128,0,0.37948717948717947,0.12667855020796195,0.3732954545454546,0.19191919191919193,0.0,15,356,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,10,0,0,0,0,44.5,1,1,13.281685393258424,12,4,50.14355231143552
